BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
CR17_SI170217_S_contig_1142.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_968_length_35100_cov_4.565837.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_10984_length_4904_cov_4.426209.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_10784.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
SJ_230730_S_NODE_2194_length_5743_cov_4.496470.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.5,No (Directly observed)
CR18_CW180415_S_contig_724.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_F_contig_213.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
CHL22_JR_220403_F_contig_43.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_354.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
HYD22_SC_221020_F_contig_16603.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_229.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_54623.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.48,No (Directly observed)
CHL22_PR_220403_F_contig_44846.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
CR17_QH170213_1_S_contig_11.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_2448.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_690.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.5,No (Directly observed)
TR_230731_S_NODE_223_length_73945_cov_5.764299.region001.gbk_region_1,C9502749,BGC0000647.gbk_region_1,0.49,No (Directly observed)
AEO22_HO_220830_F_contig_50049.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_115592.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_115400.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_4219.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_ES170215_1_F_contig_7057.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_BJ_190227_S_contig_158.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_51237.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_3019.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1649383.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CH20_GS_200305_F_contig_964.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_21793.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_6337.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_49556.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_35622.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_44402.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.44,No (Directly observed)
CR18_BS180407_F_contig_35425.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_4504.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_106994.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_31470.region001.gbk_region_1,C9502751,BGC0000637.gbk_region_1,0.48,No (Directly observed)
AEO22_BO_220829_F_contig_38730.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_53028.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_134541.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_66675.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_6760.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_13080.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.43,No (Directly observed)
CR19_LR_190628_S_contig_5746.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_35577.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.44,No (Directly observed)
HYD22_SC_221020_F_contig_69692.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_26350.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.49,No (Directly observed)
CR18_HA180403_F_contig_6668.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_29539.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_49270.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.47,No (Directly observed)
CR17_SI170217_F_contig_6666.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_30013.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_4597.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.44,No (Directly observed)
CR18_RR180407_F_contig_23427.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.44,No (Directly observed)
CR18_LE180416_F_contig_48619.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_4200.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_46592.region001.gbk_region_1,C9502751,BGC0002309.gbk_region_1,0.48,No (Directly observed)
CR18_LP180406_F_contig_34474.region001.gbk_region_1,C9502751,BGC0002309.gbk_region_1,0.47,No (Directly observed)
CR18_LH180406_F_contig_12916.region001.gbk_region_1,C9502751,BGC0002309.gbk_region_1,0.49,No (Directly observed)
CR18_LP180406_F_contig_25651.region001.gbk_region_1,C9502751,BGC0000644.gbk_region_1,0.4,No (Directly observed)
CHL22_LA_220331_F_contig_9054.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_109125.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_43466.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_13655.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_65846.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_14635.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_24741.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_12876.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_F_contig_446.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_TM_190224_UN_contig_1041.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_6093_length_3198_cov_3.438641.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_8139.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_LR_190628_S_contig_5060.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_AC_190614_S_contig_899.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_23747.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_5198.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_RF_190301_S_contig_3655.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_1367.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_3244.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_5605_length_2326_cov_2.858159.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_32038.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_BR2_190717_contig_412.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_167.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_21689.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_70208.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_302.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_44602.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_37009.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_39450.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_2511.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_25644.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_41346.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_20593_length_3246_cov_0.946778.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_2129.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_59676.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_22025_length_3587_cov_0.877746.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_27010.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_657483.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_22935.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_3041946.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_58126.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_17569.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_47338.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_TA_221020_F_contig_8130.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_27290.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_24128.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_30044.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_142471.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_S_contig_114.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_F_contig_135.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_1434.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_1507.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_650.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_700.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_721.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_F_contig_160.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_45275.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_F_contig_14947.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_15717.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_8312.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_307.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_15674.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_14181.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_18096.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_26152.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_95.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_353.region001.gbk_region_1,C9502750,BGC0001248.gbk_region_1,0.48,No (Directly observed)
AEO22_TC_220902_F_contig_51822.region001.gbk_region_1,C9502750,BGC0001248.gbk_region_1,0.48,No (Directly observed)
AEO22_BS_220902_F_contig_170.region001.gbk_region_1,C9502750,BGC0001248.gbk_region_1,0.49,No (Directly observed)
CHL22_CZ_220329_F_contig_36291.region001.gbk_region_1,C9502750,BGC0001248.gbk_region_1,0.47,No (Directly observed)
HYD22_CB_221018_F_contig_6585.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_10612.region001.gbk_region_1,C9502750,BGC0001317.gbk_region_1,0.49,No (Directly observed)
CR18_MC180404_S_contig_23304.region001.gbk_region_1,C9502750,BGC0000670.gbk_region_1,0.49,No (Directly observed)
AEO22_OS_220830_F_contig_937.region001.gbk_region_1,C9502750,BGC0001248.gbk_region_1,0.49,No (Directly observed)
CHL22_RS_220319_F_contig_70004.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_43343_length_2011_cov_4.984076.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_1428.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_61571.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_16241.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_11658.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_11189.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_51277.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_2226.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_169619.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_S_contig_21166.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_17168.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_F_contig_9129.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_11026_length_4891_cov_1.387070.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_11.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_18672.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_78093_length_2208_cov_0.587218.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_55523.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.48,No (Directly observed)
TR_230731_S_NODE_19306_length_4022_cov_1.019512.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_25675.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_11880.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_12936.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_43440.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_8767.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_19957.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_5919_length_14737_cov_9.296783.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_1501_length_17202_cov_4.695110.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_234.region001.gbk_region_1,C9502749,BGC0000645.gbk_region_1,0.4,No (Directly observed)
CR18_LP180406_F_contig_4537.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_5_length_326320_cov_13.145732.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_2099.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_15.region002.gbk_region_2,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_5525.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_25976.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_BA_S_NODE_9640_length_2390_cov_11.938758.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_7581.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_14653_length_7378_cov_1.048407.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_10998.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_12761.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_15453.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_50859.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_64075.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_48158.region003.gbk_region_3,C9502750,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_3254_length_4906_cov_9.862083.region001.gbk_region_1,C9502750,BGC0002309.gbk_region_1,0.45,No (Directly observed)
CHL22_EQ_220330_F_contig_32509.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_4818.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_49829.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_49002.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SI_1_NODE_547_length_12390_cov_6.012485.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_10.region002.gbk_region_2,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_26914.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_183148.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_23858.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_20753.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_30191.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR19_SG_190719_F_contig_2625.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_SG_190719_S_contig_907.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_31028.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
