BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
CR17_PF170222_S_contig_7257.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_2.region002.gbk_region_2,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_F_contig_1.region002.gbk_region_2,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_68242.region001.gbk_region_1,C3338536,BGC0000051.gbk_region_1,0.47,No (Directly observed)
HYD22_FC_221023_F_contig_7842.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_5188.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_15380.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_25143.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_49257.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_96213.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_93462.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_62125.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_56692.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_3562.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_14390.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_43352.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_FV_220827_F_contig_319.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_1929.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_28842.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR19_BR1_190716_S_contig_8842.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_453.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_389.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_1602.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_532639.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_11327.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_11185.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_32057.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1869688.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_13310.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_47291.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_S_contig_714.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_48026.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_8402.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_3589.region001.gbk_region_1,C3338535,BGC0000837.gbk_region_1,0.35,No (Directly observed)
CHL22_PR_220403_F_contig_15070.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_F_contig_9643.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_21318.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_2076_length_6032_cov_4.575483.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_59.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_22212.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_88630.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_670045.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_144.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_17217.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_24485.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_10751.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_6078_length_6020_cov_2.455795.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_6996.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_60_length_95776_cov_76.293117.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_111768.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_112141.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_424.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_49623.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_927.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_56490.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_155.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_17726.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_120202.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_5964.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1411.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_9.region002.gbk_region_2,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_129067.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_CV67_k141_358167.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_5317.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_CZ180409_F_contig_1498.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_116.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_33852.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_80870.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_1877.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_28697.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_210.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_64688.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_14375.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1443284.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_18574.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_36925.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_83242.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_2894.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_5841.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_2150.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_911.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_25282.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_53456.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_JR_220403_F_contig_36.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_48225.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_1097.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_5513.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_7618.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_63238.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_44086.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_BS_220902_F_contig_103.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_9080.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_51313.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_87398.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2242379.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_3676.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_691365.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1572356.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_46162.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_233663.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_CV67_k141_17114.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_39503.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_4_length_220346_cov_17.132130.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_9833_length_5987_cov_1.861092.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_30.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_211_length_51652_cov_22.499971.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_880852.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
ISL21_HV2_210602_S_contig_98.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_293652.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_3425.region001.gbk_region_1,C3338538,BGC0001663.gbk_region_1,0.5,No (Directly observed)
CR17_ET170220_1_S_contig_6.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_8503.region001.gbk_region_1,C3338538,BGC0000017.gbk_region_1,0.45,No (Directly observed)
CR18_LE180416_S_contig_1745.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_815.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_6670.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_7312.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_4.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_6871.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_1573.region001.gbk_region_1,C3338536,BGC0002926.gbk_region_1,0.5,No (Directly observed)
CR18_LH180406_F_contig_2836.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_3297.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_51238.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_1986.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_63483.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_63031.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_18521.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1964786.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_772811.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_16604.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_CV88_k141_24110.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_866294.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2083387.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_506905.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_3155112.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1359547.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_449704.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_607190.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_CV74_k141_150892.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_879828.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_449155.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_446574.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR19_BR2_190717_contig_5163.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_S_contig_1615.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CH20_TF_200303_F_contig_222.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_206.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_F_contig_983.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_5006.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_10369.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_F_contig_37.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_20416.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_11953.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_302_length_34534_cov_10.278430.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_4350_length_18724_cov_25.813088.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_3929_length_5874_cov_6.238357.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_ES170215_1_F_contig_62.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_2324.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_3851.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_686.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PB170224_contig_988.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_8029.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_GA_S_NODE_310_length_5228_cov_4.622463.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_9644.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_15130.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_BS_220902_F_contig_1528.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_138465.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_60804.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_89476.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PB170224_contig_470.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_15649.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_9520.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_F_contig_479.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_29470.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_82597.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_64326.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_36277.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_9521.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_SI_2_NODE_6437_length_2203_cov_4.219274.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_111276.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_18605.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_79797.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_45218.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1174397.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1216138.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_24829.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_43779.region001.gbk_region_1,C3338536,BGC0000980.gbk_region_1,0.48,No (Directly observed)
CHL22_QN_220317_F_contig_43278.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_22360.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_21909.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_52557.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2680189.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_96635.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_82634.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_51114.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_15724.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_7499.region001.gbk_region_1,C3338536,BGC0001292.gbk_region_1,0.48,No (Directly observed)
ARG19_IN_190223_S_contig_3274.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR19_SG_190719_S_contig_2255.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
